10867,262,11025,262,11025,446,10867,446
7952,465,9666,347,9697,786,7982,904
5451,550,7361,371,7397,754,5487,933
7402,472,7980,472,7980,813,7402,813
9777,439,11137,638,11079,1032,9719,833
2867,587,4513,517,4533,987,2887,1057
4515,551,4935,551,4935,892,4515,892
4908,551,5460,551,5460,866,4908,866
7575,843,8721,978,8667,1439,7520,1304
7192,892,7612,892,7612,1312,7192,1312
4442,946,5581,879,5605,1283,4466,1350
5565,918,6746,918,6746,1365,5565,1365
9161,918,9738,918,9738,1338,9161,1338
9677,931,11099,899,11109,1337,9687,1369
6798,971,7166,971,7166,1260,6798,1260
8846,971,9108,971,9108,1312,8846,1312
3228,1023,4436,1023,4436,1391,3228,1391
2940,1050,3228,1050,3228,1365,2940,1365
6203,1296,7660,1421,7619,1909,6161,1784
4935,1391,5827,1391,5827,1863,4935,1863
9371,1391,10053,1391,10053,1680,9371,1680
10526,1391,10946,1391,10946,1706,10526,1706
8347,1417,9108,1417,9108,1706,8347,1706
10080,1417,10473,1417,10473,1680,10080,1680
3474,1399,4950,1471,4929,1903,3453,1831
7691,1443,8321,1443,8321,1706,7691,1706
9082,1443,9345,1443,9345,1680,9082,1680
5853,1470,6116,1470,6116,1706,5853,1706
2992,1496,3386,1496,3386,1837,2992,1837
8623,1826,10062,1695,10105,2171,8666,2302
7350,1811,8085,1811,8085,2257,7350,2257
10080,1811,10395,1811,10395,2205,10080,2205
10395,1811,11103,1811,11103,2178,10395,2178
8085,1837,8662,1837,8662,2205,8085,2205
5643,1863,6772,1863,6772,2205,5643,2205
4095,1890,4462,1890,4462,2257,4095,2257
4436,1916,5722,1916,5722,2309,4436,2309
6746,1916,7350,1916,7350,2310,6746,2310
3675,1995,4042,1995,4042,2257,3675,2257
2966,2021,3438,2021,3438,2283,2966,2283
3465,2047,3622,2047,3622,2257,3465,2257
9644,2235,10624,2344,10584,2701,9605,2592
8414,2396,9593,2249,9644,2656,8465,2803
5880,2310,7218,2310,7218,2756,5880,2756
10605,2336,11077,2336,11077,2625,10605,2625
3648,2362,4016,2362,4016,2730,3648,2730
7245,2362,8347,2362,8347,2651,7245,2651
3018,2388,3622,2388,3622,2730,3018,2730
4068,2388,5853,2388,5853,2782,4068,2782
8977,2730,10185,2730,10185,3228,8977,3228
10526,2730,11077,2730,11077,3071,10526,3071
7166,2756,7560,2756,7560,3123,7166,3123
7560,2756,7927,2756,7927,3123,7560,3123
5381,2782,6168,2782,6168,3228,5381,3228
10185,2782,10500,2782,10500,3071,10185,3071
6195,2808,7087,2808,7087,3097,6195,3097
8531,2808,8951,2808,8951,3202,8531,3202
7912,2865,8530,2824,8557,3225,7938,3266
2940,2861,3885,2861,3885,3333,2940,3333
3832,2893,4457,2848,4490,3301,3865,3346
4725,2861,5407,2861,5407,3123,4725,3123
8190,3202,9397,3202,9397,3675,8190,3675
4751,3228,5880,3228,5880,3701,4751,3701
3832,3255,4331,3255,4331,3648,3832,3648
