174,40,458,53,454,142,170,129
842,45,1657,61,1655,173,839,157
52,69,173,69,173,130,52,130
463,69,568,69,568,134,463,134
585,69,845,69,845,134,585,134
1651,78,1799,78,1799,177,1651,177
51,137,276,162,265,256,41,231
498,151,702,151,702,234,498,234
1288,160,1654,170,1651,257,1286,246
281,173,364,173,364,234,281,234
381,173,485,173,485,234,381,234
711,173,862,173,862,260,711,260
862,177,1023,177,1023,260,862,260
1038,186,1264,176,1268,258,1042,268
1669,199,1790,199,1790,260,1669,260
321,245,690,251,689,339,319,333
212,251,290,251,290,333,212,333
728,264,1031,264,1031,342,728,342
1029,256,1311,287,1300,381,1019,350
47,283,189,270,195,342,53,355
1318,268,1413,268,1413,346,1318,346
1427,264,1795,287,1789,390,1421,367
47,355,463,355,463,437,47,437
524,359,953,359,953,463,524,463
966,359,1201,359,1201,446,966,446
1216,367,1553,402,1543,493,1207,458
459,381,520,381,520,459,459,459
1552,377,1760,377,1760,459,1552,459
41,459,306,452,309,543,44,550
316,459,511,459,511,537,316,537
514,467,1065,451,1068,557,517,573
1396,476,1782,476,1782,581,1396,581
1062,495,1281,479,1287,558,1068,575
1292,494,1391,494,1391,555,1292,555
334,553,712,559,711,647,332,641
728,568,958,568,958,641,728,641
981,575,1191,563,1195,641,985,652
43,581,221,581,221,641,43,641
225,576,338,576,338,659,225,659
73,672,407,672,407,745,73,745
920,668,1086,677,1083,749,916,740
419,669,643,690,635,765,412,744
646,693,919,693,919,750,646,750
1114,693,1188,693,1188,737,1114,737
118,789,398,769,404,859,125,879
406,780,526,768,534,841,413,853
659,768,1078,794,1073,882,654,857
1101,776,1192,776,1192,845,1101,845
541,784,633,784,633,845,541,845
60,789,117,789,117,854,60,854
610,889,868,862,879,961,620,988
528,875,620,875,620,945,528,945
923,875,1192,875,1192,949,923,949
160,887,517,897,515,956,159,946
36,963,399,985,392,1101,29,1079
426,969,899,981,896,1096,422,1083
924,974,1371,981,1369,1101,922,1094
1405,982,1779,991,1776,1112,1402,1102
