10080,813,10290,813,10290,1128,10080,1128
9975,1286,10342,1286,10342,1575,9975,1575
8236,1351,9043,1277,9079,1673,8272,1746
9003,1312,9607,1312,9607,1732,9003,1732
9607,1312,9948,1312,9948,1601,9607,1601
6736,1428,8207,1281,8256,1767,6785,1914
3309,1366,4766,1429,4749,1822,3292,1759
5149,1408,6498,1473,6477,1908,5128,1844
6483,1417,6825,1417,6825,1837,6483,1837
4725,1443,5171,1443,5171,1811,4725,1811
9975,1653,10342,1653,10342,2100,9975,2100
9397,1706,10001,1706,10001,2047,9397,2047
8636,1732,9397,1732,9397,2073,8636,2073
3307,1837,3727,1837,3727,2178,3307,2178
3687,1801,4632,1906,4591,2274,3646,2169
7875,1837,8216,1837,8216,2205,7875,2205
4620,1863,5328,1863,5328,2336,4620,2336
7192,1863,7455,1863,7455,2152,7192,2152
8321,1863,8610,1863,8610,2100,8321,2100
5276,1890,6877,1890,6877,2310,5276,2310
6851,1916,7192,1916,7192,2178,6851,2178
7533,1942,7848,1942,7848,2152,7533,2152
9347,2213,10254,2117,10282,2386,9375,2482
3360,2231,3727,2231,3727,2572,3360,2572
8337,2254,9263,2217,9274,2493,8348,2530
3727,2257,4856,2257,4856,2625,3727,2625
6877,2257,7848,2257,7848,2677,6877,2677
7927,2257,8295,2257,8295,2625,7927,2625
4856,2283,5643,2283,5643,2677,4856,2677
5985,2310,6195,2310,6195,2598,5985,2598
5617,2336,5958,2336,5958,2598,5617,2598
6273,2336,6877,2336,6877,2598,6273,2598
9277,2574,10311,2527,10327,2873,9292,2920
7192,2651,7612,2651,7612,2992,7192,2992
7560,2651,8321,2651,8321,2966,7560,2966
8400,2651,9240,2651,9240,2940,8400,2940
3281,2677,4278,2677,4278,3097,3281,3097
4383,2677,4725,2677,4725,2992,4383,2992
4751,2703,5381,2703,5381,3018,4751,3018
6221,2730,7035,2730,7035,2992,6221,2992
5381,2756,6063,2756,6063,3097,5381,3097
8932,3108,10004,2916,10068,3276,8996,3468
10027,3018,10316,3018,10316,3255,10027,3255
3338,3022,5763,3163,5741,3540,3316,3400
6352,3071,7297,3071,7297,3438,6352,3438
7271,3071,8058,3071,8058,3386,7271,3386
6090,3097,6378,3097,6378,3412,6090,3412
8058,3097,8925,3097,8925,3360,8058,3360
5748,3150,6116,3150,6116,3438,5748,3438
3307,3438,3885,3438,3885,3885,3307,3885
9262,3525,10272,3374,10317,3677,9307,3828
6154,3496,7316,3441,7335,3846,6173,3902
7717,3465,8636,3465,8636,3780,7717,3780
7350,3491,7691,3491,7691,3780,7350,3780
3911,3517,4173,3517,4173,3832,3911,3832
8636,3517,9213,3517,9213,3832,8636,3832
4597,3534,5365,3568,5354,3810,4587,3777
4252,3570,4593,3570,4593,3885,4252,3885
5538,3596,5696,3596,5696,3806,5538,3806
5748,3622,6011,3622,6011,3806,5748,3806
9712,3780,10290,3780,10290,4095,9712,4095
8820,3806,9607,3806,9607,4173,8820,4173
8426,3858,8793,3858,8793,4200,8426,4200
3990,3885,4935,3885,4935,4173,3990,4173
4935,3885,5302,3885,5302,4200,4935,4200
5286,3871,6760,3971,6734,4344,5260,4243
6746,3885,7271,3885,7271,4226,6746,4226
7600,3909,8396,3869,8411,4167,7615,4207
3412,3937,3937,3937,3937,4200,3412,4200
7297,3963,7612,3963,7612,4252,7297,4252
4660,4283,5536,4245,5551,4589,4675,4627
8032,4252,8846,4252,8846,4541,8032,4541
3360,4278,3858,4278,3858,4567,3360,4567
8872,4278,10053,4278,10053,4514,8872,4514
5512,4305,6273,4305,6273,4725,5512,4725
7098,4373,8028,4288,8051,4544,7121,4628
3885,4331,4646,4331,4646,4567,3885,4567
6667,4383,7061,4383,7061,4567,6667,4567
9266,4593,9607,4593,9607,4935,9266,4935
8006,4620,9266,4620,9266,5013,8006,5013
9607,4620,10316,4620,10316,4935,9607,4935
4541,4646,5591,4646,5591,4961,4541,4961
7455,4672,8006,4672,8006,5013,7455,5013
5617,4698,6457,4698,6457,4961,5617,4961
6477,4726,7425,4693,7438,5053,6489,5085
3780,4725,4173,4725,4173,5040,3780,5040
8471,5023,10288,4980,10297,5350,8480,5392
3386,5040,3858,5040,3858,5460,3386,5460
5328,5040,6116,5040,6116,5381,5328,5381
6644,5028,7711,5122,7683,5445,6616,5351
4202,5056,5285,5093,5273,5445,4190,5408
7743,5066,8505,5066,8505,5381,7743,5381
3806,5092,4173,5092,4173,5355,3806,5355
6090,5092,6641,5092,6641,5460,6090,5460
4173,5407,4515,5407,4515,5775,4173,5775
4515,5407,5223,5407,5223,5748,4515,5748
8629,5431,10258,5391,10266,5721,8637,5761
5214,5510,6390,5379,6433,5768,5258,5899
6457,5433,7166,5433,7166,5801,6457,5801
7166,5460,7507,5460,7507,5801,7166,5801
8032,5460,8557,5460,8557,5748,8032,5748
3622,5486,4200,5486,4200,5853,3622,5853
3360,5512,3596,5512,3596,5827,3360,5827
7586,5512,7927,5512,7927,5775,7586,5775
4987,5827,5302,5827,5302,6142,4987,6142
5333,5781,6891,5841,6876,6227,5318,6167
8268,5827,8662,5827,8662,6195,8268,6195
8717,5818,10269,5854,10260,6243,8708,6207
7060,5937,8259,5814,8296,6175,7098,6299
3345,5905,4460,5857,4476,6232,3361,6280
4462,5880,4987,5880,4987,6221,4462,6221
6825,5932,7035,5932,7035,6247,6825,6247
9975,6168,10342,6168,10342,6536,9975,6536
3333,6195,3701,6195,3701,6562,3333,6562
9633,6195,9948,6195,9948,6510,9633,6510
3648,6221,3990,6221,3990,6536,3648,6536
3962,6281,4821,6202,4853,6557,3994,6636
4856,6221,5250,6221,5250,6562,4856,6562
5250,6221,5538,6221,5538,6536,5250,6536
5594,6200,7673,6261,7663,6597,5584,6536
8085,6221,8583,6221,8583,6588,8085,6588
8557,6221,9607,6221,9607,6536,8557,6536
7717,6247,8085,6247,8085,6588,7717,6588
9007,6659,10252,6546,10282,6873,9037,6986
3729,6607,4655,6641,4643,6989,3716,6954
4987,6615,5381,6615,5381,6956,4987,6956
5358,6592,6415,6625,6404,6988,5347,6955
8610,6615,8925,6615,8925,6930,8610,6930
4646,6667,4961,6667,4961,6956,4646,6956
7169,6656,8047,6708,8024,7083,7147,7032
8038,6697,8631,6654,8658,7033,8065,7075
3360,6693,3675,6693,3675,6930,3360,6930
6641,6693,7192,6693,7192,7061,6641,7061
9187,6982,10290,6982,10290,7297,9187,7297
3360,7008,4016,7008,4016,7455,3360,7455
4751,7008,5932,7008,5932,7376,4751,7376
4016,7035,4725,7035,4725,7350,4016,7350
5958,7035,6536,7035,6536,7376,5958,7376
6536,7035,7586,7035,7586,7350,6536,7350
7980,7035,8295,7035,8295,7323,7980,7323
8373,7061,9082,7061,9082,7402,8373,7402
7612,7087,7980,7087,7980,7350,7612,7350
8944,7403,10289,7367,10299,7765,8954,7800
3360,7428,4698,7428,4698,7796,3360,7796
4698,7428,5092,7428,5092,7770,4698,7770
5066,7428,6011,7428,6011,7770,5066,7770
5958,7428,6352,7428,6352,7770,5958,7770
7330,7501,8859,7376,8887,7712,7357,7836
6378,7481,6720,7481,6720,7743,6378,7743
6746,7481,7323,7481,7323,7743,6746,7743
9633,7770,10316,7770,10316,8190,9633,8190
3386,7822,4777,7822,4777,8190,3386,8190
4803,7822,5013,7822,5013,8137,4803,8137
5092,7822,6195,7822,6195,8163,5092,8163
6247,7822,7612,7822,7612,8137,6247,8137
7717,7822,8557,7822,8557,8242,7717,8242
8636,7848,9633,7848,9633,8111,8636,8111
8321,8163,10316,8163,10316,8977,8321,8977
3858,8216,4987,8216,4987,8636,3858,8636
5015,8207,6020,8238,6011,8561,5005,8531
6037,8216,6510,8216,6510,8531,6037,8531
6536,8216,7743,8216,7743,8531,6536,8531
7743,8216,8032,8216,8032,8505,7743,8505
3412,8242,3911,8242,3911,8610,3412,8610
8006,8268,8347,8268,8347,8505,8006,8505
8925,8557,9292,8557,9292,8898,8925,8898
7113,8583,7586,8583,7586,8898,7113,8898
8557,8583,8951,8583,8951,9003,8557,9003
3780,8610,5118,8610,5118,9056,3780,9056
5049,8641,6372,8581,6389,8950,5066,9010
6405,8610,7087,8610,7087,9003,6405,9003
7612,8636,8478,8636,8478,8898,7612,8898
3412,8662,3780,8662,3780,9003,3412,9003
7717,8977,8452,8977,8452,9292,7717,9292
9003,8977,10263,8977,10263,9345,9003,9345
5017,9056,6395,8966,6418,9314,5040,9404
6513,8993,7312,9059,7278,9468,6479,9401
7323,9003,7665,9003,7665,9318,7323,9318
8610,9030,8951,9030,8951,9292,8610,9292
3391,9067,4370,9114,4352,9496,3373,9449
4383,9108,4987,9108,4987,9371,4383,9371
8373,9345,8767,9345,8767,9712,8373,9712
8767,9345,9108,9345,9108,9686,8767,9686
7218,9371,8400,9371,8400,9712,7218,9712
5145,9397,6483,9397,6483,9738,5145,9738
9699,9428,10285,9386,10308,9711,9722,9753
9266,9423,9686,9423,9686,9660,9266,9660
4567,9450,5118,9450,5118,9870,4567,9870
6720,9450,7192,9450,7192,9712,6720,9712
3414,9471,4575,9503,4564,9914,3402,9882
6510,9502,6693,9502,6693,9791,6510,9791
9454,9727,10071,9774,10046,10093,9430,10046
10053,9738,10290,9738,10290,10106,10053,10106
7953,9765,8400,9765,8400,10080,7953,10080
8426,9751,9433,9782,9423,10084,8417,10052
5378,9867,6293,9720,6361,10144,5446,10291
6300,9791,6693,9791,6693,10132,6300,10132
6667,9791,7402,9791,7402,10132,6667,10132
7323,9791,7953,9791,7953,10080,7323,10080
5040,9843,5433,9843,5433,10211,5040,10211
3412,9896,3832,9896,3832,10263,3412,10263
3858,9896,5066,9896,5066,10290,3858,10290
8846,10132,9633,10132,9633,10500,8846,10500
9975,10132,10290,10132,10290,10447,9975,10447
8557,10158,8846,10158,8846,10473,8557,10473
9633,10158,9975,10158,9975,10447,9633,10447
5754,10278,7573,10145,7604,10571,5786,10704
7586,10185,7980,10185,7980,10500,7586,10500
8032,10211,8557,10211,8557,10578,8032,10578
4226,10237,5486,10237,5486,10578,4226,10578
3328,10404,4214,10203,4306,10607,3420,10808
5538,10342,5696,10342,5696,10631,5538,10631
8545,10612,10310,10530,10327,10894,8562,10976
7051,10601,8002,10560,8016,10886,7066,10927
8058,10578,8478,10578,8478,10867,8058,10867
5892,10678,6990,10541,7040,10938,5942,11076
4223,10735,5894,10580,5932,10993,4261,11148
3382,10822,4222,10746,4256,11122,3416,11198
9003,10920,10316,10920,10316,11261,9003,11261
7691,10972,8715,10972,8715,11313,7691,11313
8662,10972,8925,10972,8925,11287,8662,11287
6552,11019,7661,10978,7673,11312,6564,11353
4324,11105,5983,11068,5990,11394,4332,11430
5992,11106,6559,11066,6585,11420,6018,11461
