3727,682,4803,682,4803,1102,3727,1102
4777,682,5722,682,5722,1050,4777,1050
5670,682,7507,682,7507,1102,5670,1102
1863,761,3123,761,3123,1181,1863,1181
3123,761,3727,761,3727,1023,3123,1023
5333,1062,6792,1172,6761,1589,5302,1479
4462,1102,5302,1102,5302,1417,4462,1417
7383,1067,9153,1155,9133,1557,7363,1469
6772,1128,7350,1128,7350,1470,6772,1470
3097,1155,3307,1155,3307,1417,3097,1417
3412,1155,3990,1155,3990,1522,3412,1522
4016,1155,4436,1155,4436,1417,4016,1417
2362,1260,2546,1260,2546,1548,2362,1548
2572,1260,2730,1260,2730,1470,2572,1470
4229,1462,5183,1496,5170,1870,4215,1836
3780,1496,4226,1496,4226,1811,3780,1811
2456,1478,3768,1592,3736,1960,2424,1846
5595,1506,6760,1579,6734,1994,5569,1921
6756,1459,8477,1615,8438,2041,6718,1885
1890,1548,2415,1548,2415,1890,1890,1890
5197,1548,5565,1548,5565,1837,5197,1837
8610,1575,9161,1575,9161,1890,8610,1890
8452,1653,8610,1653,8610,1890,8452,1890
4147,1890,5066,1890,5066,2283,4147,2283
2326,1934,3592,1895,3604,2276,2338,2315
3596,1916,4095,1916,4095,2283,3596,2283
5092,1916,5486,1916,5486,2283,5092,2283
5496,1914,6792,2010,6761,2426,5465,2330
6746,1968,7323,1968,7323,2388,6746,2388
8636,1968,9187,1968,9187,2336,8636,2336
7304,2027,8626,1944,8651,2346,7329,2429
1942,2021,2336,2021,2336,2388,1942,2388
3333,2310,3727,2310,3727,2703,3333,2703
2283,2336,3333,2336,3333,2703,2283,2703
3675,2336,4042,2336,4042,2677,3675,2677
4095,2362,6063,2362,6063,2730,4095,2730
6695,2409,9192,2449,9185,2869,6688,2830
1916,2441,2283,2441,2283,2703,1916,2703
6090,2441,6693,2441,6693,2808,6090,2808
1916,2756,2966,2756,2966,3202,1916,3202
4068,2756,4383,2756,4383,3097,4068,3097
3360,2782,4042,2782,4042,3228,3360,3228
2913,2808,3386,2808,3386,3097,2913,3097
5941,2786,6948,2858,6917,3297,5910,3225
4410,2835,5066,2835,5066,3123,4410,3123
8137,2835,9161,2835,9161,3228,8137,3228
5118,2861,5932,2861,5932,3228,5118,3228
7560,2861,8137,2861,8137,3228,7560,3228
6930,2887,7533,2887,7533,3281,6930,3281
2829,3100,4100,3230,4055,3668,2785,3538
4068,3176,4462,3176,4462,3570,4068,3570
2283,3202,2756,3202,2756,3517,2283,3517
4410,3202,5066,3202,5066,3570,4410,3570
5289,3193,6844,3337,6811,3687,5256,3543
6877,3255,7166,3255,7166,3596,6877,3596
5013,3281,5250,3281,5250,3543,5013,3543
7218,3281,7953,3281,7953,3648,7218,3648
7953,3281,8662,3281,8662,3622,7953,3622
1916,3307,2257,3307,2257,3543,1916,3543
2546,3622,3045,3622,3045,3990,2546,3990
3123,3622,3832,3622,3832,3990,3123,3990
5302,3648,5932,3648,5932,4016,5302,4016
1913,3734,2563,3653,2608,4015,1959,4096
4278,3675,5197,3675,5197,3963,4278,3963
5985,3675,6300,3675,6300,4016,5985,4016
6405,3675,7560,3675,7560,4068,6405,4068
7614,3788,9170,3620,9218,4070,7662,4238
4042,3753,4226,3753,4226,4042,4042,4042
1919,4146,3325,4022,3361,4433,1955,4557
3351,3994,4130,4132,4052,4572,3273,4434
5145,4095,7192,4095,7192,4567,5145,4567
4095,4121,4698,4121,4698,4515,4095,4515
4698,4121,5118,4121,5118,4410,4698,4410
7192,4121,8137,4121,8137,4488,7192,4488
8111,4121,8557,4121,8557,4462,8111,4462
8503,4194,9135,4068,9211,4452,8580,4578
4331,4515,5250,4515,5250,4882,4331,4882
1959,4569,2909,4527,2921,4809,1971,4850
2940,4541,3963,4541,3963,4882,2940,4882
4016,4567,4357,4567,4357,4830,4016,4830
6746,4567,7743,4567,7743,4935,6746,4935
5278,4588,6725,4620,6717,5010,5270,4978
7743,4620,8610,4620,8610,4987,7743,4987
8583,4620,8793,4620,8793,4935,8583,4935
8846,4646,9030,4646,9030,4830,8846,4830
1981,4864,3535,4975,3505,5393,1951,5282
3517,4908,3963,4908,3963,5250,3517,5250
8557,4908,9161,4908,9161,5276,8557,5276
5566,4942,7542,4996,7533,5328,5557,5275
3963,4987,5145,4987,5145,5250,3963,5250
8190,4987,8505,4987,8505,5250,8190,5250
5355,5066,5512,5066,5512,5328,5355,5328
7560,5040,8137,5040,8137,5407,7560,5407
1997,5307,3420,5337,3411,5725,1989,5695
7589,5471,9158,5238,9222,5670,7653,5903
4646,5355,5775,5355,5775,5722,4646,5722
3416,5371,4007,5410,3987,5708,3396,5668
4042,5381,4620,5381,4620,5775,4042,5775
5855,5373,6965,5413,6953,5733,5844,5694
6982,5381,7560,5381,7560,5748,6982,5748
1995,5722,2388,5722,2388,6090,1995,6090
8820,5722,9213,5722,9213,6090,8820,6090
2388,5748,3832,5748,3832,6195,2388,6195
4087,5797,5220,5761,5231,6115,4098,6150
7953,5775,8793,5775,8793,6195,7953,6195
6273,5801,7245,5801,7245,6247,6273,6247
3885,5880,4042,5880,4042,6142,3885,6142
5250,5853,5932,5853,5932,6116,5250,6116
7271,5853,7848,5853,7848,6221,7271,6221
5985,5906,6168,5906,6168,6195,5985,6195
8537,6172,9156,6127,9183,6504,8564,6548
2394,6155,3793,6214,3779,6540,2381,6482
4225,6204,5157,6129,5191,6556,4260,6631
5722,6195,6300,6195,6300,6562,5722,6562
6326,6195,6956,6195,6956,6562,6326,6562
7232,6281,8198,6133,8260,6537,7294,6686
8216,6195,8557,6195,8557,6510,8216,6510
6956,6221,7297,6221,7297,6562,6956,6562
2021,6247,2362,6247,2362,6510,2021,6510
3832,6247,4200,6247,4200,6510,3832,6510
