502,104,693,104,693,186,502,186
702,104,888,104,888,186,702,186
897,108,1149,108,1149,186,897,186
351,108,498,108,498,186,351,186
1157,108,1387,108,1387,186,1157,186
1385,118,1635,96,1643,189,1393,212
213,114,324,121,320,192,209,185
533,195,810,195,810,277,533,277
819,203,988,203,988,277,819,277
1140,199,1231,199,1231,277,1140,277
1248,203,1396,203,1396,273,1248,273
208,203,533,203,533,299,208,299
1417,208,1491,208,1491,277,1417,277
1513,208,1630,208,1630,277,1513,277
997,221,1131,221,1131,290,997,290
697,291,1049,285,1050,388,698,393
303,294,559,294,559,368,303,368
1292,290,1370,290,1370,364,1292,364
1496,293,1628,299,1625,370,1493,363
1053,299,1188,299,1188,385,1053,385
559,303,693,303,693,385,559,385
1209,307,1296,307,1296,368,1209,368
1370,307,1495,307,1495,368,1370,368
208,312,294,312,294,368,208,368
209,366,502,383,497,468,204,450
932,381,1279,381,1279,455,932,455
1344,381,1621,381,1621,455,1344,455
502,385,581,385,581,455,502,455
589,390,698,390,698,455,589,455
711,398,927,398,927,468,711,468
1283,398,1335,398,1335,468,1283,468
203,463,381,463,381,541,203,541
394,467,712,474,710,548,393,541
715,463,832,463,832,546,715,546
848,472,1131,467,1132,544,850,549
1153,468,1409,468,1409,541,1153,541
1430,472,1625,472,1625,546,1430,546
1153,555,1404,555,1404,633,1153,633
394,555,489,555,489,633,394,633
776,559,862,559,862,633,776,633
862,559,975,559,975,633,862,633
1552,563,1625,563,1625,633,1552,633
208,574,387,579,385,638,206,632
498,576,754,576,754,637,498,637
997,576,1131,576,1131,654,997,654
1435,581,1521,581,1521,633,1435,633
487,634,807,655,801,744,481,722
1430,650,1504,650,1504,719,1430,719
1513,650,1604,650,1604,724,1513,724
208,654,468,654,468,724,208,724
1092,663,1270,663,1270,719,1092,719
1272,668,1413,661,1416,736,1276,743
806,667,936,667,936,724,806,724
936,667,1070,667,1070,741,936,741
208,732,303,732,303,810,208,810
307,737,377,737,377,810,307,810
893,734,1064,739,1061,816,891,810
1075,741,1474,741,1474,819,1075,819
386,752,690,758,688,840,384,834
715,754,875,754,875,810,715,810
1491,758,1621,758,1621,815,1491,815
1287,823,1339,823,1339,893,1287,893
216,828,290,828,290,897,216,897
299,823,494,823,494,901,299,901
1057,828,1131,828,1131,897,1057,897
1339,823,1413,823,1413,897,1339,897
1418,819,1627,825,1625,903,1416,897
520,832,624,832,624,906,520,906
615,828,797,828,797,923,615,923
984,836,1040,836,1040,919,984,919
812,846,979,839,982,918,815,925
1149,841,1274,841,1274,897,1149,897
595,915,736,908,740,988,598,994
1127,900,1324,924,1313,1010,1117,986
208,919,585,919,585,1010,208,1010
759,915,1106,922,1105,995,757,988
1314,924,1627,932,1625,1016,1311,1008
208,1001,316,1001,316,1075,208,1075
416,1012,685,985,694,1078,426,1105
711,1005,919,1005,919,1079,711,1079
1292,1010,1625,1010,1625,1079,1292,1079
320,1023,411,1023,411,1079,320,1079
940,1023,1140,1023,1140,1079,940,1079
1144,1023,1270,1023,1270,1096,1144,1096
1001,1092,1335,1092,1335,1166,1001,1166
1357,1092,1426,1092,1426,1166,1357,1166
212,1092,586,1097,585,1171,211,1166
726,1100,979,1093,981,1166,728,1172
1435,1101,1552,1101,1552,1170,1435,1170
598,1114,728,1114,728,1188,598,1188
1573,1118,1621,1118,1621,1183,1573,1183
589,1179,789,1179,789,1257,589,1257
796,1188,1178,1180,1180,1269,798,1277
1335,1179,1413,1179,1413,1253,1335,1253
212,1188,498,1188,498,1274,212,1274
511,1188,585,1188,585,1257,511,1257
1417,1192,1621,1192,1621,1279,1417,1279
1201,1201,1326,1201,1326,1279,1201,1279
796,1275,1204,1268,1206,1362,798,1369
1354,1275,1486,1268,1490,1343,1357,1350
212,1260,406,1284,396,1365,203,1342
410,1277,792,1270,794,1344,412,1351
1495,1283,1617,1283,1617,1344,1495,1344
1218,1292,1352,1292,1352,1365,1218,1365
515,1361,585,1361,585,1435,515,1435
585,1357,793,1357,793,1435,585,1435
793,1361,966,1361,966,1435,793,1435
208,1376,504,1354,510,1434,213,1455
1391,1365,1474,1365,1474,1435,1391,1435
979,1370,1387,1370,1387,1452,979,1452
1456,1377,1618,1355,1629,1444,1467,1466
511,1452,585,1452,585,1521,511,1521
845,1448,1075,1448,1075,1547,845,1547
1092,1448,1227,1448,1227,1530,1092,1530
208,1452,394,1452,394,1543,208,1543
416,1456,494,1456,494,1521,416,1521
575,1466,823,1439,832,1521,584,1547
1231,1456,1305,1456,1305,1526,1231,1526
1309,1469,1482,1469,1482,1526,1309,1526
1482,1469,1612,1469,1612,1539,1482,1539
368,1534,463,1534,463,1612,368,1612
581,1539,737,1539,737,1612,581,1612
728,1539,901,1539,901,1612,728,1612
1057,1539,1127,1539,1127,1612,1057,1612
1140,1539,1417,1539,1417,1634,1140,1634
1417,1539,1495,1539,1495,1612,1417,1612
212,1556,359,1556,359,1612,212,1612
463,1556,555,1556,555,1612,463,1612
914,1556,1049,1556,1049,1612,914,1612
1495,1556,1612,1556,1612,1608,1495,1608
414,1642,711,1615,718,1698,422,1725
977,1634,1156,1626,1160,1699,981,1707
1170,1630,1244,1630,1244,1699,1170,1699
1259,1643,1619,1624,1623,1705,1263,1724
212,1643,355,1643,355,1708,212,1708
342,1647,407,1647,407,1699,342,1699
737,1647,780,1647,780,1695,737,1695
789,1647,958,1647,958,1721,789,1721
1089,1710,1306,1716,1304,1791,1087,1786
640,1710,876,1735,867,1824,630,1799
1322,1712,1417,1712,1417,1790,1322,1790
1417,1712,1495,1712,1495,1790,1417,1790
1513,1717,1621,1717,1621,1790,1513,1790
320,1721,455,1721,455,1790,320,1790
208,1734,316,1734,316,1799,208,1799
472,1734,611,1734,611,1790,472,1790
892,1740,1060,1725,1067,1800,899,1815
216,1808,342,1808,342,1877,216,1877
839,1811,1000,1805,1003,1877,841,1883
364,1812,741,1812,741,1881,364,1881
1023,1812,1218,1812,1218,1877,1023,1877
1253,1830,1394,1818,1400,1891,1259,1902
1430,1825,1617,1825,1617,1881,1430,1881
763,1829,806,1829,806,1890,763,1890
274,1904,553,1888,557,1967,278,1983
1066,1902,1199,1891,1205,1963,1072,1973
