1277,80,1354,80,1354,123,1277,123
452,88,580,83,582,128,454,134
581,84,631,84,631,126,581,126
673,84,723,84,723,126,673,126
1177,94,1272,80,1278,121,1183,135
1362,88,1381,88,1381,123,1362,123
1404,84,1493,84,1493,123,1404,123
377,88,454,88,454,126,377,126
631,88,673,88,673,126,631,126
723,88,862,88,862,130,723,130
981,96,1075,84,1081,126,986,139
1100,88,1162,88,1162,126,1100,126
892,92,927,92,927,126,892,126
1385,96,1404,96,1404,123,1385,123
288,96,327,96,327,130,288,130
327,96,373,96,373,130,327,130
927,96,985,96,985,134,927,134
1081,100,1096,100,1096,123,1081,123
173,103,234,103,234,134,173,134
234,103,288,103,288,134,234,134
88,107,157,107,157,134,88,134
515,130,650,130,650,165,515,165
1385,130,1462,130,1462,165,1385,165
389,137,510,127,514,164,392,175
654,134,785,134,785,173,654,173
1089,130,1146,130,1146,165,1089,165
1152,135,1242,131,1244,165,1154,169
1246,134,1327,134,1327,161,1246,161
1331,134,1377,134,1377,157,1331,157
288,138,342,138,342,169,288,169
346,138,392,138,392,165,346,165
788,138,946,138,946,169,788,169
946,138,1050,138,1050,169,946,169
1466,138,1489,138,1489,161,1466,161
130,142,261,142,261,173,130,173
1050,142,1089,142,1089,165,1050,165
84,146,130,146,130,173,84,173
261,146,284,146,284,177,261,177
1293,165,1346,165,1346,196,1293,196
1166,169,1289,169,1289,200,1166,200
1350,169,1381,169,1381,196,1350,196
1381,169,1485,169,1485,200,1381,200
290,177,373,172,375,204,292,208
533,176,615,171,617,200,535,204
846,173,989,173,989,203,846,203
992,173,1042,173,1042,203,992,203
1046,173,1162,173,1162,203,1046,203
158,170,286,181,283,218,155,208
377,173,411,173,411,203,377,203
434,177,488,177,488,207,434,207
619,177,723,177,723,203,619,203
126,180,157,180,157,207,126,207
492,180,527,180,527,207,492,207
773,180,838,180,838,207,773,207
84,188,123,188,123,211,84,211
1118,208,1296,201,1297,234,1120,241
1300,203,1339,203,1339,234,1300,234
1335,200,1370,200,1370,234,1335,234
546,207,627,207,627,238,546,238
1374,206,1479,211,1477,245,1372,239
379,216,484,208,486,240,381,248
627,211,774,216,772,254,626,249
915,207,1069,207,1069,242,915,242
1073,211,1119,211,1119,238,1073,238
484,215,538,215,538,246,484,246
858,215,915,215,915,242,858,242
84,219,142,219,142,250,84,250
284,219,377,219,377,246,284,246
777,219,854,219,854,242,777,242
142,223,192,223,192,253,142,253
196,223,250,223,250,246,196,246
253,223,280,223,280,238,253,238
1108,238,1227,238,1227,277,1108,277
408,239,521,250,518,288,404,277
761,242,869,242,869,280,761,280
1273,246,1300,246,1300,269,1273,269
1300,246,1489,246,1489,280,1300,280
242,250,292,250,292,280,242,280
300,250,369,250,369,280,300,280
658,250,758,250,758,277,658,277
908,246,962,246,962,280,908,280
965,250,1054,250,1054,280,965,280
1235,250,1269,250,1269,273,1235,273
170,263,241,251,246,284,175,295
