2026,502,3584,562,3568,977,2010,917
3581,528,4757,662,4705,1113,3530,979
4725,630,5171,630,5171,997,4725,997
5149,690,6081,618,6112,1022,5180,1093
6063,708,6877,708,6877,1076,6063,1076
6877,708,7901,708,7901,1102,6877,1102
7953,708,8583,708,8583,1076,7953,1076
8557,761,9135,761,9135,1128,8557,1128
3360,1049,4672,1049,4672,1364,3360,1364
4735,1027,5938,1147,5900,1527,4697,1406
2493,1076,3045,1076,3045,1338,2493,1338
5938,1115,7396,1210,7370,1613,5912,1518
7537,1118,9460,1158,9449,1684,7526,1644
1995,1443,2362,1443,2362,1811,1995,1811
3150,1443,3570,1443,3570,1837,3150,1837
3549,1435,4870,1488,4854,1886,3533,1833
2415,1470,3123,1470,3123,1811,2415,1811
4856,1601,5302,1601,5302,1890,4856,1890
5328,1627,6063,1627,6063,1968,5328,1968
6045,1600,6917,1734,6850,2172,5978,2038
7371,1697,8600,1595,8637,2040,7408,2143
7008,1680,7297,1680,7297,1995,7008,1995
8610,1680,9030,1680,9030,2047,8610,2047
9003,1680,9450,1680,9450,2021,9003,2021
2574,1911,3813,1948,3804,2265,2565,2229
2047,1942,2467,1942,2467,2231,2047,2231
3963,1942,5302,1942,5302,2336,3963,2336
5647,2088,6737,2149,6714,2573,5623,2513
6825,2126,7113,2126,7113,2441,6825,2441
8046,2215,9432,2055,9484,2503,8098,2663
7218,2152,8006,2152,8006,2493,7218,2493
2047,2336,2415,2336,2415,2703,2047,2703
2441,2336,3150,2336,3150,2782,2441,2782
3176,2239,4971,2473,4912,2930,3116,2695
4941,2475,6344,2575,6322,2881,4920,2781
6352,2520,6720,2520,6720,2887,6352,2887
6721,2539,8044,2590,8026,3057,6703,3007
8058,2651,9423,2651,9423,2940,8058,2940
2336,2782,3465,2782,3465,3176,2336,3176
3517,2835,4541,2835,4541,3202,3517,3202
4488,2861,4882,2861,4882,3228,4488,3228
2073,2913,2231,2913,2231,3202,2073,3202
4913,2921,5685,2972,5665,3272,4893,3220
5696,2940,5906,2940,5906,3281,5696,3281
5985,3018,6562,3018,6562,3412,5985,3412
6588,3045,7323,3045,7323,3333,6588,3333
7437,3099,8971,3014,8992,3389,7458,3475
9003,3097,9371,3097,9371,3360,9003,3360
2415,3228,3412,3228,3412,3701,2415,3701
2073,3255,2388,3255,2388,3570,2073,3570
3438,3255,3832,3255,3832,3622,3438,3622
3858,3307,5433,3307,5433,3727,3858,3727
5433,3360,5775,3360,5775,3727,5433,3727
5748,3386,6090,3386,6090,3753,5748,3753
6090,3412,6956,3412,6956,3780,6090,3780
6982,3438,7376,3438,7376,3806,6982,3806
7380,3430,8204,3474,8186,3819,7362,3776
8268,3491,9397,3491,9397,3832,8268,3832
2073,3648,2677,3648,2677,4016,2073,4016
2730,3675,3307,3675,3307,4042,2730,4042
3312,3665,4688,3730,4669,4129,3293,4064
4672,3832,5250,3832,5250,4226,4672,4226
5223,3832,5565,3832,5565,4121,5223,4121
5591,3832,6772,3832,6772,4252,5591,4252
8583,3911,9371,3911,9371,4252,8583,4252
6877,3963,7035,3963,7035,4252,6877,4252
7087,3937,7455,3937,7455,4226,7087,4226
7507,3963,8557,3963,8557,4331,7507,4331
2073,4135,3453,4039,3484,4485,2104,4581
3491,4147,3963,4147,3963,4515,3491,4515
4935,4200,5328,4200,5328,4593,4935,4593
3991,4214,4918,4246,4907,4545,3980,4513
6116,4278,7665,4278,7665,4725,6116,4725
5328,4305,6142,4305,6142,4698,5328,4698
8295,4436,8662,4436,8662,4646,8295,4646
8690,4418,9439,4481,9419,4724,8669,4662
3412,4567,4095,4567,4095,4961,3412,4961
4151,4608,5497,4650,5485,5027,4139,4985
2598,4646,2966,4646,2966,4908,2598,4908
5501,4753,6871,4681,6892,5090,5523,5162
8006,4725,8400,4725,8400,5066,8006,5066
7376,4751,7901,4751,7901,5066,7376,5066
8431,4729,9390,4797,9363,5174,8404,5105
6903,4777,7271,4777,7271,5040,6903,5040
2152,4987,2572,4987,2572,5355,2152,5355
2651,5040,3648,5040,3648,5433,2651,5433
3653,5054,4372,5109,4348,5416,3630,5361
4359,5061,5886,5098,5877,5469,4350,5432
5853,5118,6273,5118,6273,5486,5853,5486
6326,5145,7533,5145,7533,5486,6326,5486
7875,5145,9371,5145,9371,5460,7875,5460
2126,5407,2651,5407,2651,5775,2126,5775
2703,5460,3045,5460,3045,5775,2703,5775
4121,5486,4515,5486,4515,5801,4121,5801
4488,5486,4908,5486,4908,5853,4488,5853
2992,5512,3543,5512,3543,5775,2992,5775
3543,5512,4042,5512,4042,5801,3543,5801
4938,5482,5771,5542,5744,5917,4912,5857
6588,5538,7717,5538,7717,5906,6588,5906
8925,5538,9423,5538,9423,5827,8925,5827
7796,5565,8898,5565,8898,5880,7796,5880
5748,5591,6510,5591,6510,5853,5748,5853
2152,5853,3123,5853,3123,6247,2152,6247
3415,5871,5835,5927,5826,6318,3406,6262
5855,5929,7880,5961,7873,6404,5848,6372
8610,5932,9450,5932,9450,6300,8610,6300
3097,5985,3202,5985,3202,6221,3097,6221
3228,5985,3386,5985,3386,6273,3228,6273
7893,6020,8631,5938,8673,6319,7935,6401
2152,6300,3281,6300,3281,6667,2152,6667
